text,labels
رصد | تظاهرات ووقفات احتجاجية منذ صباح اليوم بجامعة  الفيوم نظم طلاب جامعة الفيوم اليوم عدد من الوقفات …,0
بنغازي:: انفجار في محل الزياني بأرض ازواوة !!;لا حول ولا قوة الا با الله العلى العظيم,0
صناع الحياة: مجموعة من الشباب جمعتهم المودة و الحب في الله و حثهم حبهم للخير في محاولة عمل إيجابي لإرضاء ربهم و,0
نشر مراقبين دوليين في حلب بعد تهجير سكان حلب الشرقية يعني بأنه لن يسمح للمعارضة بالسيطرة عليها مرا أخرى حسب تحليلي المتواطع لعلي مخطئ؟؟؟؟؟,0
احلي حاجة في الحلقة  رجعوا الجماهير,0
كل الأطراف تتحمل مسؤولية مجازر حلب سواء الجيش العربي السوري او الجيش الحر او جبهة النصرة كل ولاد الوسخه استخدموا المدنيين دروع بشريه,0
ياسر أبو عمّار في  سياسة في دين :علي الجزيره غيّرت موقفي من حزب  النور بسبب مواقفه المخزية مع الرّئيس  محمد مرسي,0
سؤاللماذا لايتم اعتماد مادة اسمها  القدس  في كل مراحل التعليم الابتدائي والثنوي في كل الدول العربيةلن يجرؤ احد من الحكام ان يفعلها العرب,0
ريتويت يافنان,0
أخبار الآن | أ ف ب:  واشنطن تريد فرض عقوبات دولية على مسؤولين حكوميين وقائد التمرد في جنوب  السودان,0
الثورة كانت تستحق دستورا جديدا محترما تكتبه جمعية تأسيسية منتخبة ربنا يسامح من اوقعنا في هذا المازق عموما الثورة لها جولة اخرى وستنتصر,0
ﺑﺘﻔﺮﺡ ﺍﻭﻯ ﻟﻤﺎ ﺗﺒﻘﻰ ﺍﻧﺖ ﺍﻟﺴﺒﺐ ﻓـ  ﺿﺤﻜﺔ ﺣﺪ ﺍﻧﺖ ﺑﺘﻌﺸﻘﻪ ! ^ ^,0
دعلاء الأسواني: هل حدث من قبل في نظام ديمقراطي ان سحب شعب الثقة من رئيسه المنتخب ؟! >> …,0
اليوم عيد ميلاد  فيروز . 81متعها الله بالصحة,0
بتوقيت دمشق  حمصوحدات من  الجيش السوري  يستهدف مقراً للمجموعات المسلحة في محيط مدينة  الرستن,0
في يومٍ من الأيام قرر جميع أهل القرية أن يصلوا صلاة الاستسقاء تجمعوا جميعهم للصلاة لكن أحدهم كان يحمل معه مظلة ! تلك هي الثقة فى الله,0
انشرُوا التذكير بالتكبير و أحيُوا سُنّة هذه العشر   الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر ولله الحمد  …,0
دمحمد الجوادي يشيد بإنجازات مبارك في كتابه  النخبة المصرية الحاكمة   مصر  قطر  الإمارات  السعودية  البحرين  لبنان,0
اخيراً .. كل تقنية جديدة تظهر لنا يكون فيها مساؤي ويكون فيها محاسنلكن اعتقد ان فكرة أوبر وكريم وفرت خدمة مميزة للمجتمع،،، اوبر كريم,0
لافروف يعلن  فشل مبادرة كيري حول  تسوية الأزمة في  حلب بعد سحب الجانب الأمريكي اقتراحاته بهذا الشأن,0
التطبيع احدي المحرمات الوطنية التي اتفقت عليها كل القوي الوطنية و لا يجوز لأي حزب أو جماعة إجازته تحت أي مبررات أو ذرائع,0
ترونَهُ في ضـحكةِ السواقي في رفَّةِ الفـراشةِ اللعوبِفي البحرِ، في تنفّسِ المراعي وفي غـناءِ كلِّ عندليـبِ فيروز,0
إن كنت في العشرين أو إن كنت في الثمانين، ستبقين الأسطورة التي يراودنا حلم رؤيتها صغارًا كنّا أو كبارًا...  فيروز صوت لا يحدٌه الزّمان,0
يا ترى بين هيلاري كلنتون  ودونالد  ترامب مين نختار؟؟,0
كنت اكره القراءه و حولني الى مهوسه بها حولت البيت الي  معرض الكتاب ممتنه لك جدا استاذي,0
انتهاك حرمة المسجد الأقصي علي يد الصهاينة جريمة لن يغفرها التاريخ لكل الصامتين و السؤال عن الدور المصري أصبح مطروحا بقوة,0
يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل,0
عرض الاسبوع 10 ألاف متابع  درر  حكم  حكمه  حكمة  ابيات  النصر  الهلال  الفتح  كلمات  كلمة  بوح  الاتحاد [2287315],0
صحيفة لوفيجارو:المرشح للرئاسة الفرنسية فرنسوا فيون يرفض استقبال الامير السعودي محمد بن سلمان في باريس. السعودية  اليمن  فرنسا,0
نادين قالتلى هجبلك ايفون في عيد ميلادك ✋✋ و انا بصدقها 😂😂,0
اليوم انتصار للإسلام,0
فيدرر ضد بينيتو في بطولة ويمبلدون 2012..   افضل مباراة تنس شاهدتها,0
عن رجولتك وانت بتهزء واحد بيعاكس بنت حتى لو متعرفهاش,0
يارب فرج على  ليبيا كربهاياريت كل الليبين يدعوا ويتوجهوا الى الله بالتضرع والدعاءلعل فيه فرج لهذا الشعب فالوضع أصبح من سيء لأسوأ لمأساوي,0
أؤيد قرار د مرسي فيما يخص : 1- إبعاد النائب العام 2- محاكمة وإعادة محاكمة كل من لوثت يداه بدماء أو أموال المصريين,0
الوصف الحقيقي للميدان هو / جماعة الإخوان المسلمين تحشد أنصارها للضغط على اللجنة المشرفة عل الإنتخابات الرئاسية لدع,0
انزلوا في مجطات المترو والشوارع في المانيا و امريكا و فرنسا ناس ملتحين بيوزعوا مصاحف،وناس بتدعوا للاسلام في الشارع ماحدش بيكلمهم,0
يا عسكرى واقف بالفرس على جتتى لا انت البطل ولا انت فتوة حتتى يوم ما تقول هاخد البلد هقولك خدها بس على جثتى ع…,0
لا ارى حل سوى حكومة انقاذ وطنى ذات صلاحيات مطلقة,0
جهزوا سواعدكم فعهد ميشال عون هو عهد الشعب العظيم,0
إلى حد البكاءِ على يديكِ، أحاول أن أغني، و أعرف أنني وطنٌ و منفى، و أني لست مني، و لكني، أحاولُ أن أغني، حين أبكي,0
تحية لجميع النساء في  يوم المرأة العالمي نحتفي بالمرأة كل يوم أماً وبنتاً وأختاً ورفيقة درب وحياة وصانعة أمم,0
اسمي ميشيل وانا سكرتير دعلاء وبأنقله تويتات المديح والتأييد والنقد العنيفاما الشتائم المبعوتة من الفلول او المتطرفين بارميها في الزبالة,0
بصـراحـه في آلعمر حكاية واحده فقط نجد فيها وطن حقيقي ومادونها مسرحيات متعدده نؤدي دورنا فيها ببراعه,0
قرارات الرئيس انقلاب علي الديمقراطية واحتكار كامل للسلطة وطن يبحث عن حلول يدفعه رئيسه لمزيد من المشكلات الثورة لن تقبل ديكتاتورا جديدا,0
ويندوز 10 احسن من 8 و 8.1 بكتير,0
عاجل | قوات الاحتلال تقتحم بلدة  بيت عوا جنوب غرب  الخليل. فلسطين,0
ان   الإخوان المسلمين هم حزب الله العرب السني الموالي لولي الفقيه,0
عاجل 🔴الان الان طيران التحالف يستهدف دبابة حي الروض ومن عليها كافة في  تعز  اليمن ادعس ادعس,0
م نوينا نعشق بعض آبد كآنت سالفه 'وصرنا م نعيش من دون بعض (=|,0
فضيحه تانيه أنا لسه ماسك ف مستشفي راس سدر وعرفت ان تم أخذ من الدوله حدود ١٥١ مليون جنيه لم يتم صرف ٦٠٪ منها,0
حلبوزير خارجية  الجزائر يشيد بتحرير  حلب الشرقية وبعودة سلطة  الدولة الشرعية لها سورية روسيا إيران,0
قل شرق حلب ولا تقل حلب الشرقية ....وقل غرب حلب ولا تقل حلب الغربية ....فحلب موحدة ويريدونها منقسمة  حلب تنتصر,0
حلب تباد ادعو لحلب حلب تباد بصمت ستبقى حلباذكرو بالدعاء لعلها تكون ساعة استجابه يارب فك كربهم وخفف عنهم يارب هون عليهم ربنا عليك ببشار,0
قضايا و  ملفات :  أطباء  الكبد: الإصابة بــ  فيروس سى فى  مصر بلغت 200 ألف حالة سنوياً 80% منها تحدث من  المستشفيات,0
و عودة مرة أخرى للقاهرة الساحرة :),0
ماذا لو المدارس مختلطهالجامعات تستقبل الآلاف من الطلاب للدراسة فيها مع العلم أن نصفهم لايستحقوا الدخول فيها بسبب تهاون تطبيق لائحة السلوك,0
الحمدلله علي  كل حال,0
السفارة المصرية العظيمة في السعودية بتوزع منشورات علي المصريين لكي يصوتوا بنعم في الاستفتاء علي الدستو,0
انهى اروش ف مسكة السيجارة بوب ديلان ولا ديفيد بوى؟!,0
انت الغالى اللى بقالى سنين بهواه  الزمالك  الزمالك الافريقي,0
لابد من إقالة وزير الداخلية ومدير أمن بورسعيد ومحافظها فورا أرسلت للدكتور الكتاتني مطالبا بجلسة استثنائية غدا لمجلس الشعب,0
لازم كلنا نروح ننتخب اليوم لأنها أمانة وواجب وطني انتخب لتشعر بحق الملكية في بلدك~عمرو خالد,0
اللي قرأ كل الكتب اللي شراهم من معرض الكتاب اللي طاف يسوي رتويت 😁  معرض الكويت الدولي للكتاب,0
القدس-شرطة  الاحتلال تسيطر على اسرائيلي في  حاجز قلنديا لقيامه بالركض  باتجاه سيارته دون ان تطلق النيران,0
طلعني انا كمان من المنشنكل اللي بتفكر فيه جنس ومخدرات الذعر الجنسي ده هو اللي مأثر عليكم,0
رحم الله الشهيد محمد بيومي منشداغنيه تتشل الايادى اللى بتقتل ولادى النسخه الاصليه بالكلمات …,0
الثورة المصرية وحدت المصريين في نسيج واحد تكاتف المصريون جميعا لإسقاط النظام وحموا بعضهم بعض في ظل غياب امني كامل,0
كان حلم حلو فى اوله شوقنى انى اكمله   25 يناير,0
صباح الخير يا يمن اللهـم أني أعوذ بك من جهد البلاء ودرك الشقاء وسوء القضاء وشماتة الأعداء وغدر المرتزقة وخيانة الإصلاح حفظ الله  اليمن,0
…  فودافون,0
من ليلة الاربعاء حتى مساء الخميس ستتاثر اجزاء من بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج,0
ارجو من مذيعي وضيوف الجزيرة الرد على حسام فودة عندما يكرر عبارته اليومية ما هى صفة خيرت الشاطر ليلتقي سفيرة,0
تكون الأيام 12-13-14-15-16 هي الأكثر خصوبة في الدورة الشهرية المنتظمة (28 يوم).  ريال مدريد,0
نفاق الجموع من آفات مجتمعاتنا فالكثير يعبرون عن مواقفهم في جلساتهم الخاصة ومكالمات الهاتف بينما ينافقون الجماهير في العلن خوفا على شعبيتهم!,0
تقرير ناري  الجزيرة تفضح علاقة  وزير  الداخلية بالبلطجي صبري نخنوع,0
كتلة الجمهوريين  في مجلس الشيوخ  وعدو هيلاري كلنتون انهم سوف يتعاملون معها افضل من تعاملهم مع اوباما,0
في أول لقاء تليفزيوني له، حسن هيكل يتنصل من جمال مبارك ويدافع عن هيرميس ويشرح رؤيته لاقتصاد مصر آخر كلام ١١م,0
ترحيل المصريين الذين اجتمعوا في الكويت بطريقة سلمية هو أمر جائر أدعو إلى عودتهم من منطلق إنساني,0
لا أبدا أنا مسرور من كلامك,0
قوات جيش الاحتلال تقتحم جامعة  القدس في بلدة ابو ديس فجر اليوم، وتصادر محتويات معرض للكتلة الإسلامية الذراع الطلابي لحركة  حماس. فلسطين,0
شاهد - آخر كلام: مسحت الكلام؟ طب مسحت الدم؟ جبت حق اللي مات؟,0
معنى هام جداً نحتاجه بشدة في هذه الأيام في بلادنا,0
اثنان وثلاثين سببا للتصويت بـ  لا  على مشروع الدستور,0
بسمة أمل - هدية لعودة الحب لحياتنا,0
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,0
الافلام الجديدة لمذبحة رابعة اقدمها للسفير ابراهيم يسرى ليعيد التفكير فى مبادرته ولكل من يفكر فى عمل مبادرة جديدة,0
شباب الحملة ناشط في كل محافظة من أجل مصر المستقبل بارك الله فيكم معاً سنغير,0
مش ساكتة عشان الناس  مش ساكتة عشان ده حقى  مش ساكتة عشان مش غلطى  مش ساكتة عشان انتى اقوى من المتحرش,0
نرفض تقييد حق الاعتصام وإعطاء سلطات مطلقة للأمن في منع التظاهر والمبالغة في العقوبات وتوسيع حرم منع التظاهر لا للقانون بصيغته الراهنة,0
القبض على المتحدث باسم حزب  الحرية والعدالة  محمد ع,0
⬆ نشط في لبنان 🇱🇧⬆ لافروف الغاء الاتفاق النوويآخر تحديث: 2016-12-06 13:25:23;سبحان الله العظيم عددخلقة ورضانفسه وزنة ومداد كلماته.حسبي ا…,0
اللهم كن لإخواننا في  العراق و  سوريا و  بورما و  اليمن و  فلسطين وسائر بلاد المسلمين ..اللهم أعز الإسلام والمسلمين وأذل الشرك والمشركين,0
رمضان الخير قرب,0
اهالى  عزبة النخل يفضحون  السيسى: حملته قالت لنا اعملوا توكيلات للسيسى وهن:,0
واضح ان الناس اللي ساكنة في 6 اكتوبر بتروح مدارس وتشتغل في القاهرة والجيزة وده سبب كافي لزحمة رهيبة,0
قصة العجوز الحكيم و محرك السفينة رااائعة,0
جزاك الله عنا خيراً يا رسول الله  الحبيب,0
كل الدساتير الماضية سقطت لانها لم تكن وفق ارادة مجتمعية  السادة المحترمون,0
برنامجي المفضل  3  أوسكار,0
4:  هلا فبراير  اليسا على روتانا مصريه :) الواحد كان مخنوق و فرفش  :-* ;-),0
لقاء رائع اجتمعت فيه مع الشيخ  عادل  الكلباني ،وأشكره على كرم ضيافته و الفوائد العلمية التي قدمها لي,0
السعودية  الرياض  مكة  المدينة  الدرعية صورة من الماضي الجميل لشيخ علي الطنطاوي رحمة الله في شهر رمضان بعد الافطا,0
يجب أن ينفذ الرئيس وعده باجراء تغييرات في تشكيل اللجنة التاسيسية للدستور لتكون معبرة بحق عن كل أطياف المجتمع,0
بيت صغير بكندا مايعرف طريقه حدا 🌼 فيروز,0
الله اكبر وتحيا مصر ،الحمد لله وحده، صاحب الفضل كله، انعم علينا بثورة عظيمة واختار من بيننا شهداء ابرار,0
اسواء... هدنة..فرضها  كيري  تشهدها  تعز,0
بمعنى اخر  ميشال عون ما زال أسير ماضيه بفعل بعض البطانة، واذا لم يستدرك الامر فان بقية القوى السياسية قد تعود لمناقشة الماضي إياه.,0
ملعونة الحياة بدونك 👌 مشتاق اسمع جمله عادل امام كلمه لحبيب قلبك حب أعمى ولسه يامصر هشوف فيكي,0
مكتوبه ليك اني انا اللي تعيش لها..مكتوبه على اسمك حياتي كلها🎶💤 اليسا,0
دعبد المنعم أبو الفتوح ( التعدديه اثراء وتنوع واكثر فائده للمجتمعالتعدديه مطلوبةوهى ليست انقسام وفرقة),0
لم أتحدث مع ال خلال الأيام الماضية على الإطلاق والخبر المتداول على بعض المواقع والمنسوب إلي بشأن تطورات الأحداث في مصر كاذب ومفبرك,0
وكامل الاحترام لـ  عباس اللي مسك لسانه وما شتمش,0
هزيمة اليمين المتطرف في انتخابات  النمسا... لا يبدو أن موضة اليمين سوف تستمر كثيرا في اوروبا,0
إذا جعلك والديك أميراً مدللاً في صغرك فاجعلهما ملوكاً متوجة في كبرك,0
الألم محسن كبير لأنه يجردنا من الغرور والدعوى  مي زيادة,0
المولد النبوي الشريف .... النبي محمد يوحدنا,0
بسمة أمل من المستشفى - إسعاد غيرك إسعاد لنفسك,0
محمود سعد :  أنا بحب الراقصات وهم فوق رأسي,0
وزراء خارجية دول الناتو يلتقون في العاصمة البلجيكية بروكسل لبحث ملفات في مقدمتها  روسيا وملف اللاجئين.  الراية,0
مواطنين في منطقة التربة  تعز يفيدون بسامعهم طائرات عمودية متوجهة الى المدينة شكلها عتكون ليلة غبراء اليمن  صنعاء  عدن  صعدة  مآرب  السعودية,0
التعليم: ضعف مستوى التعليم الحكومي وازدهار المراكز الخاصة في الدائرة بعيداً عن رقابة وزارة التعليم,0
حقيقة و  نصيحة الافكار اللي بتجيلك قبل النوم دي لازمالها ورقة و قلم عشان بجد بتبقى جامدة على المدى البعيد  اه والله,0
ان خسرنا بكرة بتكون نتيجة منطقية واذا فاز لايبزيغ اليوم بيتصدر  حماس 😅,0
الحديدة غارتين للطيران في مدينة الحديدة باتجاه كيلو 16 22/11/2016 وين الانفجار الان اليمن,0
جلال عامر الغائب الحاضر,0
يا أمتي والحزن يعصرني علام الانحناء ما بال رحلتك انتهت وخلعت ثوب الكبرياء .. ؟؟ لو كان يسعفني البكاء لمت من فرط البكاء بغداد  القدس  دمشق,0
هافانا بعد رحيل  فيديل كاسترو ليست كما قبله،، ✌- مليون شخص يشاركون في وداع رماد فيديل كاسترو،، وداعاً  كاسترو..,0
كان محد خلا بناته يدرسون .  ماذا لو المدارس مختلطه,0
ما عرفنا بالهدنة الا من الاخبار التي تتحدث عن الخروقات!ربما كان الاجدر رفض هدنة  كيري! كما رفضت مبادرته المشؤمة !,0
سيناء المهمشة على مدار العصور السابقة واحتمال تكون القادمة,0
يجب فصل الحركة الدعوية عن التنافس على السلطة السياسية,0
الكرملين:  بوتين و  روحاني يبحثان في اتصال هاتفي التسوية السورية  لبنان الآن,0
نتفق معك في ان الرجال يعرفون بالحق ولا يعرف الحق بالرجال,0
انتظرت فى التعليق على مقال فهمى هويدى حتى قراءة الجزء الثانى الذى نشر اليوم وللاسف: ما طلبه هويدى لا يجرؤ اى انقلابي على طلبه,0
في أسبوع واحد بس 3 أحكام مثيرة للجدل أصدرت في  مصر1- براءة نجلي  مبارك2- الغاء حكم الاعدام لـ  مرسي3- رفع  أحمد شفيق من قائمة الترقب,0
نودع اليوم فقيد الصحافة المصرية صاحب الكلمة الحرة الأستاذ سلامة أحمد سلامة إلى مثواه الأخير وهذا أقل ما يمكن أن نقدمه لقلمه المحترم,0
عاجل حلب || يحدث الآن تحليق كثيف للطيران الحربي و غارات عنيفة جداً محيط حي   الزهراء   و حلب القديمة,0
الاحلام ممكن تتحقق ... عادل امام الزعيم,0
لا نزول لميدان التحرير لا نزول لميدان التحرير اكررها والا استوعبتوا فخ قذر منصوب لتكرر مذبحة رابعة,0
فالنسيا خيب ظننا للآن كان الدوري لنا لكن ضيعناه قدام اشبيلية والكلاسيكو قبله !!  قهر,0
إطلاق رواية  رامبير-حفلة تنكرية  للمتوكل طه  المطبخ الاخباري  فلسطين,0
أنا كتبت النهارده في المعصرة أشهد لك بالفضل إنت والشباب اللي معاك في نزولي يوم خمسة وعشرينشكرا ياخالد ياجميل,0
د.  محمود العلايلي:أرى أن الفريق  أحمد شفيق رقم مهم في المعادلة السياسية المصرية ولا يمكن إغفالههل ترى أن هذا صحيح؟ أربعة زائد واحد,0
للتوضيح دار المنى السويديه في صاله ٥ جناح٨٤ وليس في صاله ٧  معرض الكويت   معرض الكويت الدولي للكتاب,0
مع جورج إسحق في وفد المجلس القومي لحقوق الانسان للمراقبة، نتحرك في شرق وشمال القاهرة، أدعو الجميع للمشاركة ومنع التجاوزات إن وجدت,0
يارب قرّ عيني بكُل دعوه فاض بها قلبي 💙,0
8 :) كان حي الطبقة المتوسطة العليا في  مصر و ذهب اليه الكتاب و المثقفين المصريين بحثا عن مزيج نادر يتفق مع طبيعته,0
ع سبيل النكد  باسم مش جاى النهاردة :(,0
السعاده ان يكون من نحب بخير وعافيه فنحن نشعر بهم ونهتم لامرهم حتى لو لم نراهم 3,0
ماهر زين ناااس تشبهلنا : ^ ^,0
"هدم واحراق المساجد والمنازل وحشية لم يفعلها الاحتلال الغاشم, الانقلاب تحول الى ابشع احتلال لمصر وشعبها",0
سلامتك يا خليفة إن من حق ولي الأمر علينا جميعا أن ندعوا له بظهر الغيب بالشفاء العاجل اللهم ألبس الشيخ خليفة ثوب الصحة ولباس العافية,0
بمناسبة المولد النبوى الشريف سنقوم بعرض مجموعة من الموالد النبوية قربة لله تعالى ، ليست للبيع و انما هى مقتنيات شخصية,0
حماس تطلق علي انطلاقتها إل 29 عنوان قدسنا عهد ووعدفي ذكري مولد  نبينا  محمد صلي الله عليه وسلم,0
الاتراك استضافو النازحين السوريين في المخيمات!!! والله ما قصرو ! رايتهم بيضه! شكراً تركيا❤️ تركيا,0
منذ غرس بذرتها الشهيد  حسن البنا ليسقيها بدمه صاحب الظلال ليتم الفتك ببطل أول صندوق إنتخابي ديموقراطي وشعبية  الاخوان …,0
أصدق مافي تاريخ حسنين  هيكل هو عملة من أجل قطر وعلاقته بأمير  قطر,0
وكَمْ من أَخٍ لِي سَاهِرِ اللَّيْلِ لَمْ يَنَمْ … ومُسْتَثْقِلٍ عنِّي مِنَ النَّوْمِ رَاقِدِ❗️☘ ستبقى حلب  كوب لشخصين  رباب الكلم,0
تعريص  برهامي ووساخة حزبه والدعوة السفهية بدأوا من يوم ما دعموا  أبو الفتوح مش حاجة مستجدة !,0
أكدت مصادر رسمية لـ «الحياة»أمس، أن وفداً سعودياً رفيعاً سيزور  بيروت غداً (الإثنين) للقاء رؤساء الجمهورية العماد  ميشال عون,0
لافروف: الهدنة محاولة شراء وقت وإفساح المجال للمسلحين بالتزود بالسلاح والتقاط الأنفاس..هي  استراحة للمسلحين . حلب سوريا تصريح فيتو✋🏽,0
يارب تيسر أموري القادمه 😔❤️,0
ماذا لو المدارس مختلطه ما بحل واجبات ابدا,0
الناس لازم تقتنع إن الاحقاد و المشاكل اللي تسببت فيهم الازمة الاهليه اللي في 2014 حتعاني منها ليبيا على مدا طوييييل جدا.   ليبيا  بنغازي,0
تقول  صلي ع النبي  و أجدعها خناقة تنفض,0
عاجل | مجلس الأمن يوافق بالإجماع على قرار لإرسال مراقبين إلى  حلب الشرقية,0
نوال الزغبي  قبل ماتنامي تذكري اني بحبك❤وبكرا رح حبك اكتر❤😍🙈,0
الحب هو أن تُشْبِعَ حبيبكَ اهتماماً قبل إشباع رغباتِك..!”,0
أوقفوا الفحم في  مصر,0
انا  الأسد انا شجرة كبير مادة جدورها فـ الأرض شايلة ناس كتير اوي ~ بس انا اللي هشيل نفسي، انا هوصل للي فـ دماغي,0
لا يوجد تيار بقوة هذا الشعب العظيم الذي قام بالثوره,0
د أبو الفتوح : مشكلتكم تحتاج لقرار ادارى والحكومة الحاليه ضعيفة لدرجة انها لا تستطيع اتخاذ قرار ولا بد من سرعة,0
الجيش السوري يتقدم في  حي الحلوانية و  حي الميسر و  حي الجزماتي بمدينة  حلب.,0
1957 - إلى أبد الآبدين  وفاء لجبران  جبران تويني,0
أسامة غريب تشرفت بالدفاع عن الكاتب الساخر المعروف الأستاذ أسامة غريب فى قضايا الرأى التى كان يحاكم فيها أيام,0
الدماء التى أريقت في مجزرة ارتكبتها الدولة بماسبيرو لايمكن ان تضيع دون حساب واجب الرئيس أن ينفذ وعده بمحاكمة كل من تورط في قتل ابنائنا,0
احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع,0
جمال سلطان فضح الانقلاب واعاد الحق لمرسي بعد ان عانده كثيرا,0
مبروووووووووووووووووك للريال حببتى بس الصراحة البايرن هوالى كان احسن  ذا شامبيووونز,0
حـازم إمـام: جمـاهير الأهـلى  بتــفهم كـورة,0
بعض الناس سيرفضون اى تصرف من الرئيس مرسي حتى لو كان صائبا خصومتنا السياسية اذا تحولت لعداوة تعمينا سأساند الحق كما اراه حتى ولو كنت وحدي,0
عاجل :  تركيا : منع الآذان غير مقبول وإهانة لماضي وتاريخ  القدس  فلسطين,0
فوائد الإلحاد مقال كتبته منذ فترة في الشروق و تعرضت فيه لمغبة التنفير من الدين على يد من يتكلم بإسمه,0
ا*ا يا سلام روح أم  النائب العام :),0
الإعلام الغربي لديه إنطباع أن كل ما يصدر من محللين أو صحفين سعوديين موجّه من الدولة.المهنية تتطلب أن يؤكد من ليس له صفة رسمية أن رأيه شخصي.,0
يوسف الحسيني هدف الإخوان في 19نوفمبر الوصول لميدان التحرير والسيطرة عليه  السادة المحترمون …,0
الرئيس الحريري يلتقي رئيس حزب الكتائب سامي الجميل في بيت الوسط لبنان  اللواء,0
كان نفسك تصرخ للعالم ملقتش ف قلبك صوت ضحيت بحياتك والظالم بيجرب فيك الموتجربت تموت..  اليسا❤️,0
حلب المحروسة ... ستبقى درة الشرق والحصن الحصين لتراث الأمة الخالد.  ستبقي حلب,0
اليوم عيد ميلاد الدكتور البرادعي الثورة المصرية تمر بلحظة حرجة الثورة تنتظر منه ومنا الكثير كل سنة وانت طيب يا دكتور محمد الثورة مستمرة,0
الشعب  المصري اجمل حاجه فيه ان في وسط  الهموم بيقدر يخلق  الضحكه,0
انخضع للإرهاب؟ هذا ليس حل,0
"بعد مصادرة فيلم حلاوة روح, منع  سما المصري من الغناء! متى يرفع مسئولوا هذه الدولة الوصاية على هذا الشعب؟  لا للسلطوية",0
وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمة مع قادم الايام,0
خطاب مرسي بداية جيدة نتمنى ان يكون ذلك بداية لتوحيد الصفوف ضد العسكر,0
إغلاق حسابين على تويتر ينشران فضائح الفساد بسبب  أردوغان  الاخوان جماعة ارهابية  تركيا  قمع,0
خلاص يازين من حبهم عزلنا  اكتب عبارة على باب قلبك,0
اليوم العالمي للغة العربية يفترض لها كل يوم وكل ساعة؟ لغة القرآن الذي نتلوه يوميا لغة التعليم المدرسي لغة العبادات لغة امة الخير,0
د أبو الفتوح : مشروعي يتركز في أربعة محاور، أولها الاهتمام بالتعليم والبحث العلمي لان هذا هو الباب للتقدم ونقل,0
بل إن الله تعالى أقسم بها حين قال (وليالٍ عشر)، وهذا وحده يكفيها شرفاً وفضلاً، فإن العظيم لا يقسم إلا بعظيم فلا يفوتكم الأجر العظيم,0
شبرا العظيمة دوماكل يناير واحنا هنا,0
انتظروا ثورة الجياع قريبا جدا  مصر الليلة,0
الدفاع الروسية : ارسال 40 طنا من الهدايا   للاطفال السوريين بمناسبة أعياد الميلاد ورأس السنة تمهيدا لبدء توزيعها  روسيا  سوريا  اللواء,0
ريال مدريد - كلوب أميركا، نصف النهائيالساعه ١/٣٠ الظهر هلا مدريييد ولاشيئ اخر ❤️❤️❤️,0
القراء الأعزاء اعترافا مني بأننا معشر الصحفيين عالم ولاد تيت (الا من رحم ربي) وأننا احيانا نلجأ لكتابة …,0
بين فسيفساء التكفير والتفكير مساحة ليست بالواسعة المنبسطة ولا هي ارض قحط وعرة  مصر  لبنان  تونس  الأردن  الإمارات  السعودية  العراق  فلسطين,0
المدن -روجيه عوطة-نينا هاغن وعجينة الفم المتهكِّم  غناء الصراخ  غناء  فن  ثقافة,0
انتتته لميييييين انتههه إليييي ؟؟؟؟💛🎶 إليسا,0
لا يجوز للسلطة التنفيذية ان تتدخل لمصادرة اي منتج ابداعي فيلما او كتابا او ايا كان نحن في حاجه للمبدعين,0
سمعتها كتير بس اول مرة احسها وافهمها وعرف انها حلوه اووى كدا اغنية  شيرين انا كلى ملكك,0
إعلان الدم الدستورى بمجرد أن انتهت قوات الجيش والشرطة من مذبحة الحرس الجمهورى,0
حكومه لبنان العبرة بالعمل لمصلحة الشعب اللبناني مش لمصلحتن الشخصية .,0
يجب على كل ابناء  الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,0
صباحي:  عدلي منصور أصدر قانون  التحصين  لخدمة الفساد| أي كلام وتشكيك المهم يوصل للكرسي,0
احلى أغنية تيتر في رمضان اغنية شيرين - مشاعر من مسلسل حكاية حياة | النسخة الاصلية  مصر  كلام في الحب,0
اقرا ؟ خطر مشاهدة الافلام الاباحية  تفتك الدماغ,0
عدت من الاسماعلية منذ قليل بعد يوم حافل ختمته بمؤتمر جماهيري دفء مشاعر أهل الاسماعلية هون برودة الجو,0
عن فرحتك وانت بتجدد الباقه,0
مبروك على مصر وأهل مصر اﻷبطال اﻷشاوس المحترمين المتعلمين المثقفين كل شعب مصر شعب راقي كلمتكم الموحده و  سأنتخب السيسي,0
لافروف: المسلحون الذين سيرفضون مغادرة  حلب سيتم القضاء عليهم,0
بلال فضل مفتقد مقالاتك جدا,0
2002 فيلم جامد جدي فعلاً,0
ريال اشكبره بوعيال للحين يحب نوال الزغبي,0
