text,labels
"""الخلاف حول سورية يطيح زيارة بوتين الفرنسية https://t.co/X5QnscfPk0""",0
الثورة كانت تستحق دستورا جديدا محترما تكتبه جمعية تأسيسية منتخبة ربنا يسامح من اوقعنا في هذا المازق عموما الثورة لها جولة اخرى وستنتصر,4
__ #خلق_جميل احترام اي انسان فقط لأنه انسان مهما كانت ديانته,4
"""انشلوتي: أظن أن راموس سوف يعتزل في ريال مدريد. من الصعوبة بمكان أن تراه بقميص آخر غير قميص الريال.""",4
كانه يتكلم عن اون وبلاك سوان ??? رقصتهم تتعب ياعمري تمنيت يفوزون عليها 😭,1
3 شكرا للتعديل,4
"""أجواء كواليس الجلسة التصويرية للنجمة #نادين_نسيب_نجيم لمجلة #ماري_كلير_العربية التي زارت اخيراً مدينة #دبى ملكة الص… https://t.co/AG5nMVqFXX""",0
يارب خذ بيد #يدتي_شيخه إلی ذاك النعيم البارد، أرحه يارب العباد في منامه الأبدي 🍂,4
"""لأنه يقدم نفسه…أو يقدمه الإعلام الغربي على أنه مقرب من دوائرصنع القرار…وهو يستمرىء هذه الكذبه…ولأنه يروج  كذبات من… https://t.co/bAXEE4pY7w""",4
"""بمعنى اخر #ميشال_عون ما زال أسير ماضيه بفعل بعض البطانة، واذا لم يستدرك الامر فان بقية القوى السياسية قد تعود لمناقشة الماضي إياه.""",4
ابي العب بشعره https://t.co/dApegY9dp7,4
انا مع تعلم اي لغة في العالم . قتال غير متكافئ . نمر شاب وحمار عجوز .   الاقتصاد الاوروبي +الامريكي ضد الصيني,4
"""فقط في #معرض_الكويت_الدولي_للكتابفي السابق .. كنا نقابل الأحبة في الممرات وكنا جميعاً قراءاليوم .. صار كل من نصادفهم هناك كُتّاب !""",4
"""الناس لازم تقتنع إن الاحقاد و المشاكل اللي تسببت فيهم الازمة الاهليه اللي في 2014 حتعاني منها ليبيا على مدا طوييييل جدا.  #ليبيا #بنغازي""",0
"""أطالب بكليب بوورد ونص تنبؤي بالكمبيوتر. مو معقول وصلنا ويندوز 10 ومش موجود واحد فيهم ع الأقل.""",2
#ابراهيم_محلب التاجر لما يفلس يدور في دفاتره القديمه، ودفاتر مصر مليئه بالفساد المالي مع رجال أعمال مصرو، هم لصوص ولكن مدللين وظرفاء,0
"""RT @khalidsaad1398: نايف الشعلان إللي تشتريه بالرز يبيعك بالفول  #مصر_تصوت_لصالح_المشروع_الروسي  #سوريا    https://t.co/eDv3QiCVij""""",4
يارب خذ بيد #خالد_الأغبش إلی ذاك النعيم البارد، أرحه يارب العباد في منامه الأبدي 🍂,4
"""أسماء الضباط الأجانب المتواجدين مع إرهابيي #حلب في الأحياء الشرقية ويحاولون الخروج منها.#الجعفري https://t.co/M6z4MGcovC""",4
"""RT @Abukalal: تصريح #اردوغان الوقح يدل على هستيريا إصابته بعد تأكده من فشل مشروع #داعش الذي رعاه هو و حلفائه، #تركيا ستخسر كما خسرت داعش""",4
"""@KSA24 مالقوا غير لبنان الي فيها حزب الله""",2
صناعة الكذب ! #الجزيرة,4
القضاء الطبيعى -من خلال تخصيص دوائر إضافية- يستطيع إنفاذ العدالة دون حاجة لمحاكم استثنائية، عسكرية أو أمن دولة طوارئ # #,4
"""الإعلام الغربي لديه إنطباع أن كل ما يصدر من محللين أو صحفين سعوديين موجّه من الدولة.المهنية تتطلب أن يؤكد من ليس له صفة رسمية أن رأيه شخصي.""",4
@ipuct غوتشي غوتشي طويله اكتبيها كذا اقصر واسهل قوجي قوجي,1
"""#هيومن_رايتس_ووتش: على #الولايات_المتحدة تعليق بيع الأسلحة لـ #السعودية فوراً -  https://t.co/xCGD8M9a5x https://t.co/xXp2KSt6MM""",4
اليوم اهلييييينا 🤯😍💚💚.,4
حماك يابلادي https://t.co/QIl18oBY2q,4
"""@RTarabic @periscopeco تضامنا مع جبهة النصرة""",4
"""RT @Sniger7: امسك #بوكيمون  مش قدر امشى والنعمه دى هتبقى مسخره اه والنعمه 😂😂""",0
اون بتفووزز.,4
مدرسة الطبري بشيراتون,0
"""@i_7md تذكرني بأغنية نوال الزغبي ""عينيك كدابين""""",0
"""ميسي قاعد بيسب دين في البيت.""",0
"""#روسيا/ #لافروف: لمساعدة السوريين يجب تقديم المساعدات والتوقف عن الثرثرة #عاجل_بابليك_برس""",4
الأرجنتين لا شي بدون ميسي 😎حتى لو فازت أداء غير مقنع ❌,4
"""RT @aa_arabic: #روسيا تعلن عن تنفيذ تدريبات عسكرية مع #مصر لمكافحة ""الإرهاب""https://t.co/eBjTz49D37 https://t.co/MyYMCpT0fg""",4
"بعد قراءة مادة 219 الصوفيين يعملوا إيه كده؟ ليه نقفلها ع ""السنة والجماعة""؟ ولا دي تمهيد للحرب مع الشيعة؟ دستور مريب ليس للمصريين",0
"""ما لا يعرفه الكثيرون حتى السياسيون منهم أن الرئيس الروسي بوتن هو يهودي وليس نصرانياً.""",4
"""تتوفر رواية شبابيك في بلاد حزينة في #معرض_جدة_الدولي_للكتاب جناح مؤسسة الانتشار العربي (لبنان - جناح ٥٤٠) https://t.co/y02S4pf3LI""",2
طبعا إستفتاء مارس كان أكثر شرفا من إستفتاء الإخوان على الأقل أشرف عليه قضاء حقيقي وكانت الإنتهاكات فيه لا تقارن بإستفتاء الإخوان,0
"""#اليمنية| مدير امن #لحج يتفقد عدد من المرافق الأمنية والحكومية بالمحافظةhttps://t.co/0zvqq3NZEW#التحالف_العربي_سند_اليمن""",4
ليش قطار المدينة الترفيهية اسمه قطار الموت وأمك عادي تقولك اركب؟ via #JustWondering,4
البث مسجل وانا شفت سوكجيني امس و كانت نفسيته احلا من كذا هو بخير يارب خلاص مابي افكر,4
لو بدا تطلع طائفية شوي.. ليش بس عم تتلج عند السنة 😭😂😂😂😂,4
يالادمي    دنياك   هذي   عجولــهفـ أحذر يلوذ بقلبك الشك والريبوإن شلت لك من جور وقتك حمولهلايبيح  سدك لو غزا  راسك  الشيبصبرك  على  زلات    ربعك   رجولــهوسبك لهم وصط المجالس عذاريب للشاعر حمد المخلفي@hamad11199,3
"""@putinarabia بوتن متحوث يا قدعان تف عليك وع بوتنك الكلب 😂""",2
"""RT @wesal_rsd: انزعاج المرجع الشيعي محمد تقي المدرسي من استمرار بث قناة #وصال !#السعودية #الكويت #العراق #وحدة_الرصد #ايران https://t.c…""",4
"""قوات #الاحتلال تعتقل الشاب كمال جابر من مخيم نور شمس قضاء مدينة #طولكرم ظهر اليوم. https://t.co/75VD1j9pfV""",4
"""حلف الرذيله / حزب الويسكي / #فيفي_عبده مفكره وعظيمه / #عادل_امام قدوه الوجه الآخر لـ #داعش""",4
المسلمانى أغلي متحدث إعلامى للرئيس وأشهر كذاب ومنافق ومضلل ومحرض تحول الى قليل الأدب ووضع معارضي الجيش في سلة القمامة كلام زبالة,4
"""ماذا لو انتصر بشار الأسد - مصطفى خليفة https://t.co/0UwYJN7j8o""",4
يجننن يا ناس  😭😭😭 https://t.co/G7R5BqQgHz,4
"""#حرب: مسيرة #جبران_تويني مستمرة مع #النهار ...https://t.co/uqNJH3ZJYZ https://t.co/x46n941ydi""",4
"""@whitemoca1 @Hamad_5_5 @Mr_Som3a4 @Virdeletاهو هاشتاق للاعبين بوكيمون بشكل عام واللعبة اليديدة تكون الانطلاقه الرسمية اللي بتجمع الناس فيه""",4
"""@NatGao_Arabic @khelaiwy اين من هؤلاء ""برجت باردو"" التي قامت بحملة ضد المسلمين في فرنسا لانهم بذبحون الأغنام في اعيادهم بكل قسوة!""",4
😘 انتِ قصة عشق لا يفهمها الا النجوانيون #هلا_فبراير #,4
"""#اليمنية| #بالصور.. قوات الجيش والمقاومة في #تعز تسيطر على منطقة “الدفاع الجوي” بالكاملhttps://t.co/a9xQqapQBh#التحالف_العربي_سند_اليمن""",4
رفض الطعون ضد شفيق يدل على انهم سيدفعون به للرئاسة بالتزوير لا يجب ان تستدرج الثورة لمعركة معروفة نتيجتها سلفا لابد من عزل شفيق ومحاكمته,4
اخر صيحات الموضة حقائب غوتشي لربيع 2017 https://t.co/qj3ypzjeXY https://t.co/2sw8IlYMau,1
#كفاية اسفاف,0
الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على,0
فالنسيا خيب ظننا للآن كان الدوري لنا لكن ضيعناه قدام اشبيلية والكلاسيكو قبله !! #قهر,1
"هتحب يعنى هتضعف ، بس الحكمه انك تلاقي الشخص اللي يحترم ضعفك ""وميجيش عليه"" يا إما ...Keep yourself busy to stay away from feelings.",4
جمعة الأمس كشفت للانقلاب وهمهم فى قدرتهم على قمع الشعب بالحلول الامنية من قتل واعتقال وتعذيب وضرب وايذاء الشعب فاق يا أفاق,0
"""مجلة فورين بوليسي : سياسة ترامب في سوريا ستنتهي بالقضاء على المعارضة المعتدلة و زيادة التطرف و نفوذ إيران و حزب ال… https://t.co/NejjJVPoYw""",2
مصنع الرجال وعرين الأبطال صدعوا بكلمة الحق وجاهدوا بالنفس والمال #تعظيم_سلام_للاخوان_المسلمين #حسن_البنا …,4
"""لا يعلم مدى قساوة ظروفهم إلا الله ..هون عليهم خفف معاناة النازحين السوريين بعطائك. . مساعدات… https://t.co/JyZqSCnBAw""",4
"""RT @_emadmadrid: الاخوان زعلانين من تصويت مصر للقرار الروسى فى نفس الوقت اللى اميرهم ونبيهم اردوغان قاعد تحت رجل بوتين اليوم فى انقرة #ايقا…""",0
"""@Future_review @ncwcdan علاقة واشنطن موسكو على المدى المنظور!!""",0
اليوم السابع | سلاسل بشرية لأنصار #حمدين_صباحى بـ #السويس لتأييده للرئاسة,4
"أهم شي تتذكروا ... لا تشربوا الخمور على بطون فاضية , أفطر وصلّي المغرب بعدين خذ راحتك #نصائح_رمضانية",0
فخوره فيهم انهم فازو🥺,4
"""#المحويت اجتماع موسع لقبائل الشجاف لإعلان النفير العام  #التعبئة_مستمرة 21-11-2016#اليمن  https://t.co/MDXHXqq9zp""",4
"""#يوم_اللغه_العربيه#الجامعة_السعودية_الالكترونيةعندك واجبات ماث!!!!عندك واجب ومشغول وموقادرتحقق 100%...نحنا انحلها 0507797125""",1
أعظم ما تعلمته من نظام الرئيس مبارك هو كيف ينهزم وطن دون أن يحارب وكيف يتحلل مجتمع دون أن يموت #جلال_عامر,4
لما يبقو الاخوان بيمثلو الدين و كل المناصب في الدولة اخوان يبقي مينفعش نسخر من الدين المتمثل في الاخوان لانه حرام   #تريقة,4
RT @RF_BT_: @3beer_RMA #افضل_طقم_لروجر_فيدررككل طقم ينافس الثاني😌👑بس الاسود والأبيض فخاامه ما بعدها فخامه👑❤😌👌 https://t.co/ZU8jKETxqk,4
"""الحريري استقبل في ""بيت الوسط"" وزير الخارجية الكندي ستيفان ديون يرافقه نواب كنديون من أصل لبناني""",4
غوغل تعرض هواتفها الجديدة بسعة تخزين لانهائية https://t.co/yurQ0XuB4h https://t.co/OSYsJsYRvB,4
RT @FCBW_A7: غوميز : ما يفعله ميسي في المباريات يفعله في التدريبات بشكل طبيعي للغاية ، نحن شيئاً فشيئاً في الفريق تعودنا على ما يقوم به,4
على راسي : واحد يداوم بالعلوم الاداريه وفجإه تجنيد واصطفاف وهروله وهم فجإه يقول حق المدرب احترم نفسك ولا تسبني .....   القدر,2
100 يوم من فشل الانقلاب 200 دولة ترفضه 400 فندق اغلق 800 مصنع افلس 8000 شهيد 20000 معتقل 30000 مصاب 50000 مسجد,4
26 days وتنتهي ٢٠٢٠ اللي كنّا فرحانين فيها ،، كانت اول سنه اسهر ع سطح البيت اشوف الالعاب الناريه,4
"""RT @Q8Pay: جوارب/دلاغات من ادفى ماشريتشريتهم للوالد والوالده السنة الماضية جدا مريحهوبعضهم فيهم ربل من تحت#امازون الامريكيhttps://t.c…""",2
"""RT @amhfarraj: 🔴🔴🔴🔴لا تقسو على تركيا #يا_اخوان ، فتطبيع # اردوغان مع روسيا ، واتفاقية #السيل_التركي هدفها أخلاقي لنصرة أهلنا في #حلب ✋✋ h…""",4
"""#السودان مجلس الصيدلة يضاعف سعر الدواء بأكثر من 200%: الخرطوم: احمد الشيخ ندى رمضان أصدر المجلس القومي… https://t.co/4e2fUxcsqm #sudan""",4
"""إذا كُنت تقضي ساعات طويلة على الحاسوب لديك فرصة للعمل مع جوجل بغض النظر عن درجاتك الدراسية""",4
"""صحيفة عاجل الإلكترونية/ ""الناتو"" يعترف: دربنا مئات الضباط العراقيين في الأردن #الناتو #العرا ... - عبر نبض @NadApp https://t.co/TM6eXFAGqy""",4
"""النبطية الفوقا احتفلت بذكرى المولد النبوي الشريف https://t.co/0LtJ1E6IfY https://t.co/mApFgNUrm5""",4
"""RT @Q8Pro: أمازون تعتزم افتتاح أول مقر لها في الشرق الأوسطحيث اختارت دبي لتكون الوجهة الأولىالافتتاح نهاية العام https://t.co/rkArtI0HdR""",4
"""#اليمنية| غدا.. #الهلال يلاقي المحل بكأس الفقيد القعود لكرة القدم في #زنجبارhttps://t.co/9VfHvvzSUW#التحالف_العربي_سند_اليمن""",4
يارب الشخص الأحب لقلبي في أمانك.,4
#الجزيرة اظهرت تسجيلات غير فيها #صباحي رأيه حسب الظروف كانت أمامه فرصة ليكون محترم #مصر #الاعلام #الاخبار #الوطن #رابعة #الشروق,0
دبي تستضيف «برولايت آند ساوند» 31 الجاري——————————-دبي:«الخليج»أعلنت «ميسي فرانكفورت الشرق الأوسط»، عن إطلاق... https://t.co/z0RgVc6iB1,4
"""ريكي مارتن يعلن خطوبته من السوري-السويدي جوان يوسف ، يعني شنو طلعت طول هالفتره متخرفنه على قاي 😭😭😭😭 يع برجع https://t.co/wfT3dR8Ixv""",4
"أنت فاكر يعني اني حأعد أفر كل حاجة في البلد, يا راجل كبر مخك!: حسني مبارك   #MemorableQuotes",0
"""أقذر أعلام في العالم هو أعلام السيسي حتى أنهم تمصخرو وأستهزئوا على الناس الي تموت في حلب #مليارات_العمره_علي_هوي_مصر""",2
"""RT @eyad1949: #أميركا #إيران #العربعلى الأقل في ما يتعلق ب #سوريا، آي ""بطة عرجاء"" تظل أسرع في اتخاذ القرارات الحاسمة وأكثر جرأة وحزماً من…""",4
"""ﻣﻠﻜﺔ ﺟﻤﺎﻝ ﻓﺮﻧﺴﺎ ﻟﺴﻨﺔ ٢٠١٧ 💕.ﺷﻜﻠﻬﺎ ﻃﺒﻴﻌﻲ ﻭﻏﻴﺮ ﻣﺼﻄﻨﻊ ، ﻭﻏﻴﺮ ﻣٌﻜﺮﺭ ﺍﻟﻌﻴﻮﻥ ﺍﻟﻤﻠﻮﻧﺔ ﻭﺍﻟﺸﻌﺮ ﺍﻷﺷﻘﺮ ﻭﺑﺸﺮﺓ ﺑﻴﻀﺎﺀ، ﻓﻌﻼً... https://t.co/WRvVQZF5Nl""",4
وكما ادخل المجلس العسكرى نفسه دائرة الشبهات فإن اللجنة قد وضعت نفسها بهذا القرار فى مرمى السهام، اللجنة والمجلس وجهان لعملة واحدة,0
"""RT @ie_76: جايب لكم مسابقة اليوم😍الجائزة : آيفون 7 📱الشروط 👇🏽١- متابعة حساب : @DhawyAl ٢- ريتويت للتغريدة هذي .السحب بيتم خلال اسبوع ب…""",4
عم يتفلتر من هيك رسائل، شنو بتعرفي هو مو دريان بالأوضاع الحالية ومانو عرفان شو صاير بهالبلد الي حواليه هنن عم يخبوا عليه,4
"""@Sr7an_22 أجيب جستن بيبر يسوي لها سكيب ؟لا امزح امزح 😂""",1
الساكت عن الحق جبان ! لا مال و لا شئء ينفع فى الآخرفمن يقف على الحياد بين الحق و الباطل فهو مع الباطل بالتأكيد,4
RT @m6rwan_: ميسي يضيع بلنتي وينكبهم ويطير اللقب وماسكيرانو ينكبهم في مبارتين ثم البرشلوني يحطها في راس الضعيف هقواين💔,1
"""تتعانق الاخوات#حلب#بورما#غروزني#سربرنيتشا#غزةمع اختهم الكبرى #القدس في خدمة المصالح العليا للامة العربية والاسلامية""",4
فيه ناس ودك تقول لهم حاول تحترم ذكائي لما تجذب,0
"""كواليس الجلسة التصويريّة الخاصة بالملكة #نادين_نسيب_نجيم في #دبي 🎬❤#ملكة_الصحراء 👑🌿إسم الله على جمالك 😍😍😍 الله يح… https://t.co/HSMxFaA2mt""",4
"""التغطية المصورة لعزاء ليلة ١٧ صفر ذكرى استشهاد الإمام علي ابن موسي الرضا ع ١٤٣٨هجريةالرادود أحمد الشيخ... https://t.co/l26dF50NGx""",4
مرسي بيغير من باسم يوسف عشان باسم الناس بتضحك معاه ومرسي الناس بتضحك عليه,0
"""عادة ما يطلق على من يترك دراسته بالجامعة بالشخص الفاشل. ويندوز، أبل، تويتر، فيسبوك، أوراكل، واتساب، أوبر، وغيرها كث… https://t.co/sblZsrHU2X""",4
2 لا مواجهة ناجحة للتطرف ولا إنقاذ للتعايش إلا بتفعيل سيادة القانون وحماية حقوق الأقلية قبل الأغلبية والمحاسبة الناجزة للمتورطين في العنف,4
"""RT @MuHammaDBakkar4: فيصل القاسم: لماذا يستعرض بوتين إس٣٠٠ و٤٠٠ وباقي اسلحته فقط في سوريا ولانرى هذا في العراق ؟لأن تدخلها بسوريا هو بمواف…""",4
"""أردوغان للعبادي: «اعرف حدودك» ولن نأخذ أوامر بشأن بعشيقةhttps://t.co/tbfwcrjvJO #ريال_مدريد #برشلونة""",4
في هذا العالم المنحل من إنسانيته لحظة صدق واحدة تكلفك عمراً من المحاضر و المعتقلات   #وجع,4
_ أنا برضه اللي يخليه في حاله؟ توب انت وما لكش دعوة بغيرك,0
شفت سلسلة افلام هارى بوتر كلها ف يوم واحد وهشوفها تانى انهاردا#عااااااااش,0
"""#مبتدا|بالفيديو| حفل تسليم جوائز نوبل.. بوب ديلان الغائب الحاضرhttps://t.co/i9oAHpm0cC""",4
اى والله :) #اسلوب_حياة,2
"""@5a1di @spagov إذا زعلوا الدول الثانية بسبب كلام مواطن سعودي لا يمثل المملكة، فمع إحترامي لكن يسيرها فهم جهلة!شوف الإعلام الغربي( أكَلَنا)""",4
"""RT @ALAMAWI: فيديو مؤلم.. طفلة سورية ضحية للقصف تصرخ ""بابا""#شاهد_سكايhttps://t.co/OJ2Z8GsdoA https://t.co/89yVQNLmeR""",4
"""_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ """,4
RT @crybby90s: اللي يحبون كرتون افاتار وافلام هاري بوتر واستديو جيبلي وين ألقاهم ؟,1
الفيديو بتاع وجدي غنيم ريحته #فسسسس,0
"""عمره مقبوله يا حج  #أحمد_شفيق""",4
"""@gaaze848 القريات على الرغم من ان موقع طقس العرب يستبعدها لكن التوقع ان يكون لها نصيب من بعض الامطار خاصه شمال المنطقه والله اعلم""",4
"""@HayamFarouk2 #احمد_شفيق   وانامعك بهني سيادةالفريق هذا الرجل الشجاع الذي وقف يشجاعةوقوة امام قوي الظلام""",4
"""لم تعد #حماس من جسدالأمةلتشعربألمه  فهل باتت اقرب للجسد الصفوي النجاسه باتت اكثرمن الطهرفي حماس #حلب_الملحمة_الكبرى  https://t.co/yrziktbQ4a""",4
لا تختبر غيرتي وتزعل من ردة فعلها !,4
و لو ان الإرهابي صفوت حجازي او غيره قاوم بالسلاح فليقتل اير مأسوف عليه،فهذا هو القانون الذي نجاهد لتطبيقه على الجميع,4
- كل فكرهَ ابداعية : يقابلها الناس بثلاثة مراحل   ثم #مقاومة ثم #تقليد آعد قرآتها ...♡,4
ما امزح بس بكل نهايه سنه اشتاق لحفلات 2016,1
"""اكرمكم الله عندما تتحدث العاهرة عن الشرف #جبهة_انقاذ_ليبياعاشت عشرين عام فى كنف CIA وساندت #الناتو ورضخت #لقطر… https://t.co/r91RhgMQzU""",4
"""مساكين اللي ماعرفو الكيبوب فاتتهم فخامه ، خلوكم ع ون دايركشن و جستن بيبر 💔😂.""",2
#النسويات_حثاله_المجتمع شكلي الوحيده الي مدري وش قصتهم 😬اتقهوى واكبر همي كيف اقنع زوجي يعطيني حق الطلبيه كله من عروض فبراير😂 https://t.co/lX1q8zb8YQ,4
"""الشاعر #محمد_الحجي وزيارة لـ #دار_الفراشة #كتب #شعر #شاعر #معرض_الكتاب #كتب #ثقافة #قراءة… https://t.co/oCtqS57tYy""",4
"""RT @FalahALsawag: وما النصر الا من عند اللهتوافق المجاهدين على كلمة سواء فوحدهم الله وثبت اقدامهم ونصرهم على الطغاة المجرمين ولله الحمد.…""",4
#السعودية ٩مليون برميل بترول يباع يوميا ولا يوجد، صرف صحي،مياه،بنية تحتية،تخطيط،وظائف، مرافق،وسائل نقل عامة،تعليم،صحة وكلها أساسيات,4
"""RT @azizmousaa: وكلما قرر الرعاه تبديل سيسى عسكرى بسيسى مدنىارعبهم قيام نزاع يفجر الثورة _فتراجعو وتحملوه""",0
2008 الشرطة التركية اليوم تفرق المظاهرات ضد اردوغان بالقوة بينما يندد هو بفض اعتصامات رابعة,4
مش ممكن تكون صدفة اول مرة نسرق اشارة بث اول مرة نخسر 6 فى افريقيا اول مرة ناس تفرح لخسارة فريقها,0
"""@_hiima انا عارف فولدمرت بتاع هاري بوتر بس مش فاهم والله :D""",0
"“عرف أبو سروال وفنيله , قسم بالله ليصكك كف يخليك حمآرة القآيلة مب كتوة هههههههههههههههههههه  #” هههه تستأهل الكتوة",4
أسف يا ريس،رغم إنتمائي للأخوان إلا أنني إبن ثورة الحرية لذلك ارفض السلطات المطلقة للرئيس مهما كانت السبب وأي كانت المدة,0
"""RT @egl3000: اللواء شلالقوى مختلفة تريد ضرب الأمن في عدن✔نحن والحزام جهاز أمني واحد✔لايوجد معتقلين دون تهم بالسجون✔وحدات خاصة لملاحقة ب…""",4
"""عدم تشكيل حكومة #الحريري قبل عيد استقلال #لبنان، اول نكسة لعهد #ميشال_عون، طبعا المسؤول عن #النكسة الاولى هو #العهد نفسه.""",4
"""نجم برشلونة السابق ينقذ ميلان من شبح الاصابةالتفاصيل: https://t.co/xk4UWhU0bO#إبداع_الملاعب https://t.co/r1QtFZu4GV""",4
"""كنت بعيط لما حلقة بوكيمون تفوتنى ياريت نرجع  اطفال تانى https://t.co/MYsV14cQWc""",0
"""انطلاق اجتماعات حلف الناتو في بروكسل https://t.co/ZaNh9AFiob""",4
"""@BBakr70 أين أنت من الاندماج؟ فيلق الشام ليس القاعدة فأين الوحدة؟ أين الوحدة مع جيش الحر؟ كنا نسمع جبهة النصرة هي القاعدة. ... والآن؟؟""",4
"""هل تحقق روسيا النصر حقاً في سورية وأوكرانيا؟ https://t.co/3ggRCaQfVO https://t.co/4F2CWyhI8E""",4
"""@GarooSama جستن بيبر 😂👋 https://t.co/ujjqSw8NNB""",0
"""RT @hadeelOueiss: أوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه.. دونالد ترامب سيكون فاعل في تدمير سوريا الى جانب بوتين انطلاقاً من حقده ال…""",2
صلوا على الحبيبJyoQC,4
@saeedlow @ahmedal3onan @HASON_itti @Uiiiu88 روح ابتهل وادعي ان هيلاري كلنتون تولى امرك وموترامب لان بيكون مافي نت عشان اشمت فيك ذيك الساعة,4
سوو نفسكم مصدومين 😂😂😂😂,4
"""من ندوة مولانا مهنا المهنا في #معرض_الكويت_الدولي_للكتابفي #نادي_القانون_الدستوري https://t.co/umV9L8oXdn""",4
"""RT @AliBu7sain: سبحان اللهصيام رمضان غصب تصومونه لكن بصيام  عاشوراء يزيد ايمانكم الله يتقبل""",1
"""قناة أصدارات أناشيد على التلغرامhttps://t.co/kgbafOyt8tفيسبوكhttps://t.co/PcUZqkDJvmيوتيوبhttps://t.co/3h7NU0GHsT""",4
الأ‌مل هو تلك النافذه الصغيرة التي مهما صغر حجمها إلا‌ أنها تفتح آفاقا واسعة في الحياة,4
"""كود خصم 30 ريال لمشوارك الاول مع #اوبر #uber2ab98bmque""",0
"""ﻭﺯﻳﺮ ﺍﻟﺨﺎﺭﺟﻴﺔ ﺍﻟﺒﺮﻳﻄﺎﻧﻲ ﻓﻲﻣﻘﺎﺑﻠﺔ ﻣﻊ ﺻﺤﻴﻔﺔ ﺫﻱ ﺻﻦ ﺍﻟﺒﺮﻳﻄﺎﻧﻴﺔﻳﻘﻮﻝﺇﻥ ﻗﺮﺍﺭ ﺍﻟﻐﺮﺏ ﻋﺪﻡ ﺍﻟﺘﺪﺧﻞ ﺿﺪ ﺍﻟﺮﺋﻴﺲ ﺍﻟﺴﻮﺭﻱ ﺑﺸﺎﺭ ﺍﻷﺳﺪﻋﺎﻡ 2013 ﻛﺎﻥﺧﻄﺄ ﺣﻘﻴﻘﻴﺎً""",4
"""@federista1989 ما لو الكلب قفل الرابعة كنا كسبنا بس كان فيدرر عظيم فعلا الماتش ده 😂""",0
"""شركة ابل مستحيل تدعم صفحة فيسبوك او اى صفحات اخرى لو فى صفحة هتكون لهم فقط مش دعمأقرب ابل ستور ليك فى الوطن العربى  فى الإمارات غير كدا بلح""",0
"""تعا كرمالي ، تعا بالليالي، تعا بالصدفة، تعا بخيالي #اليسا 🎵.""",2
"""أخبارنا تكنولوجيا | أبل تكسب معركة ضد سامسونغ بشأن براءات - سجلت أبل فوزاً غير متوقع على سامسونغ مع إعادة محكمة... https://t.co/udVBxsiLUC""",4
"""RT @14__moony: سـاعـة الإشتيـاق ليس لهـا عقـارب .. ومع ذلك تلدغـك في كـل ثانيـة تعيشهـا#قروب_خواطر_للدعم#قروب_فيدرر_للدعم""",0
"""@LOW_HR @Eyaaaad عطوه ايفون ٧ 😂💔 والله ماسويت التحدي لو شنو""",1
"""#غزة-جيش #الاحتلال يؤكد اشتباك قواته مع المتظاهرين شرق غزة مساء اليوم""",4
انا محنيش جبيني غير لرب الخلق ، ولا بالحرق ولا بالشنق أموت والجنه عنواني الله يرحمك #جيكا,0
"""@nanso15 @NancyAjram لاااااااااااا أنا بقصد نوال الزغبي❤❤❤""",0
"“ #Sa400 الصدق قد يكون غباء في بعض الأحيان,الصدق مع الذات قد يكون شعور بالغباء أحيانا لكنه غباء نبيل,فليحيا النبل والغباء",4
"""#الأمم_المتحدة  #مجلس_الأمن   #الحقوق_الانسان #BBC من حرض الارهاب الداعشي للإبادة الأقليات ... un #العالم  https://t.co/USAqYwpizw""",4
لا تَقْنطوُا مِنْ رَحْمَةِ اللهِ اِنَّ اللهَ يَغْفِرُ الذُّنُوبَ جَميعاً اِنَّهُ هُوَ الْغَفُورُ الرَّحيمُ💚,4
لقد قدم قضاة مصر وقواتها المسلحة أرفع المثل في البذل والتفاني من أجل انجاح العملية الانتخابية وتأمين ارادة الشعب ولن تنسي مصر لهم ذلك,4
"""@shahd_hussaini يعني احنا نخلص من حرب داعش وانطب بحرب وي تركيا للاسف الحروب تتبعنا بكل مكان مافي يوم العراق يضل بدون حرب الله يلعن الأتراك""",2
واحد من مجاهدين بيت المقدس وهو بيجاهد قصدي بيراقب اكادمية الشرطة #حركة_كايدينهم,0
"""بالصور شركة جوجل تمنح أحد موظفيها إجازة أسبوع بعد رسالة مؤثرة من طفلتهhttps://t.co/7OHiJ7SzLQ""",0
"""الجامعة العربية تدين الهجمات الإرهابية بمدينة الكرك الأردنية - اليوم السابع https://t.co/Q0usGuiiIU""",4
مرض الإيدز من أفريقيا لو كل الصومال مصابين الإيدز سقط رمضان  إحنا في نقاش https://t.co/wxzruQ5n5E,0
ماتخفش محدش بيتحاسب، ارجع المصريين نسيوا الشهداء اللي ماتوا,0
كنت انتظر توايس طلعوا مو جايات :(,4
يعني يا طرابلسي لما بتنتخب ولد لا يفقه شيئ ولا تنتخب المرشح المتعلم الغير إقطاعي، بتكون حمار,4
صحفي ألماني يروي تفاصيل ليلة مرعبة من التعذيب والإهانة بين المعتقلين المصريين في الأقسام والسجون,4
"""#عدسة_الدرر_الشامية#حلب_تبادوصول دفعات جديدة من  المهجرين من أحياء حلب الشرقية https://t.co/T2Y4TMFl1L""",4
